13513;Ghost Dog: The Way of the Samurai;1999;11141;2000000;9380473
13514;Ghost in Love;1999;22483;NULL;NULL
13515;Ghost in the Machine;1993;21732;12000000;5086909
13516;Ghost in the Shell;1995;22491;10000000;NULL
13517;Ghost of Zorro;1949;18551;NULL;NULL
13518;Ghost Rider;2007;16896;110000000;228738393
13519;Ghost Ship;2002;22501;20000000;68349884
13520;Ghost Town;2008;22504;20000000;27035267
13521;Ghost World;2001;7619;7000000;8761393
13522;Ghostbusters;1984;17048;30000000;291632124
13523;Ghostbusters II;1989;17048;NULL;215394738
13524;Ghosts of Girlfriends Past;2009;21720;NULL;102223269
13525;John Carpenters Ghosts of Mars;2001;7780;28000000;14010832
13526;Ghosts of Mississippi;1996;4930;30000000;NULL
13527;Giant;1956;1791;5400000;35000000
13528;Giants and Toys;1958;1942;NULL;NULL
13529;Gidget;1959;13083;NULL;NULL
13530;Gidget Goes Hawaiian;1961;13083;NULL;NULL
13531;Gidget Goes to Rome;1963;13083;NULL;NULL
13532;Gigi;1958;6264;3300000;13000000
13533;Gigli;2003;10003;75600000;7266209
13534;Gigot;1962;2124;NULL;NULL
13535;Gilda;1946;1970;NULL;NULL
13536;Gilda Live;1980;22554;NULL;NULL
13537;Gimme Shelter;1970;22555;NULL;NULL
13538;Ginger in the Morning;1974;22557;NULL;NULL
13539;Ginger Snaps;2001;22558;NULL;NULL
13540;Girl Interrupted;1999;841;24000000;48350205
13541;Girl 6;1996;692;8000000;NULL
13542;Girl Crazy;1943;1404;NULL;NULL
13543;Girl on the Bridge;2000;22577;NULL;1708839
13544;Girl Shy;1924;15943;NULL;NULL
13545;Girl with a Pearl Earring;2004;22594;12000000;NULL
13546;Girl with Green Eyes;1964;14956;NULL;NULL
13547;Girlfight;2000;82;NULL;NULL
13548;Girlfriends;1978;22606;NULL;NULL
13549;Girls About Town;1931;1443;NULL;NULL
13550;Girls Just Want to Have Fun;1985;22610;NULL;NULL
13551;Girls Town;1959;22621;NULL;NULL
13552;Give em Hell Harry!;1975;22625;NULL;NULL
13553;Give Us This Day;1949;5809;NULL;NULL
13554;Give Us Wings;1940;3758;NULL;NULL
13555;Gladiator;1992;11219;NULL;9223441
13556;Gladiator;2000;351;103000000;457640427
13557;Gleaming the Cube;1989;21657;NULL;NULL
13558;Glee: The 3D Concert Movie;2011;20290;9000000;NULL
13559;Glengarry Glen Ross;1992;4524;12500000;10725228
13560;Glitter;2001;22649;22000000;5271666
13561;Gloria;1980;1531;NULL;NULL
13562;Glorifying the American Girl;1929;22656;NULL;NULL
13563;Glory;1990;3858;18000000;26828365
13564;Glory Road;2006;22660;NULL;42938449
13565;Go;1999;22668;6500000;28451622
13566;Go for Broke!;1951;22673;NULL;NULL
13567;Go Into Your Dance;1935;2747;NULL;NULL
13568;Go Tell the Spartans;1978;9824;1500000;NULL
13569;Go West;1925;2046;NULL;NULL
13570;Go West;1940;7836;NULL;NULL
13571;Goal! : The Dream Begins;2006;22694;NULL;NULL
13572;GoBots: Battle of the Rock Lords;1986;22701;NULL;NULL
13573;God Told Me To;1976;22704;NULL;NULL
13574;God Wants Me To Forgive Them?!?;1994;22708;NULL;NULL
13575;Gods and Generals;2003;22460;56000000;12923936
13576;Gods and Monsters;1998;18959;10000000;6451628
13577;Godsend;2004;22732;25000000;30114487
13578;Godspell;1973;22736;NULL;NULL
13579;Gojira;1954;5479;1000000;NULL
13580;Godzilla;1998;121;130000000;379014294
13581;Godzilla vs. Biollante;1992;22771;5000000;NULL
13582;Godzilla v. Destoroyah;1998;22781;NULL;NULL
13583;Godzilla vs. Hedorah;1971;22789;NULL;NULL
13584;Godzilla vs. Mechagodzilla II;1998;22781;NULL;NULL
13585;Godzilla vs. Megalon;1976;22816;760000;NULL
13586;Godzilla vs. SpaceGodzilla;1998;22821;NULL;NULL
13587;Goha;1958;22827;NULL;NULL
13588;Goin Down the Road;1970;22836;NULL;NULL
13589;Goin South;1978;3061;NULL;NULL
13590;Going Ape!;1981;22847;NULL;NULL
13591;Going Hollywood;1933;2398;NULL;NULL
13592;Going in Style;1979;10003;NULL;NULL
13593;Going My Way;1944;6222;NULL;NULL
13594;Going Overboard;1989;22862;200000;NULL
13595;Going Places;1974;12382;NULL;NULL
13596;Going the Distance;2010;22876;32000000;42045846
13597;Gol Maal;1979;3843;NULL;NULL
13598;Gold Diggers: The Secret of Bear Mountain;1996;22891;NULL;NULL
13599;Gold Diggers of 1933;1933;7121;NULL;NULL
13600;Gold Diggers of 1935;1935;8301;NULL;NULL
13601;Gold Diggers of 1937;1936;1004;NULL;NULL
13602;Gold Diggers of Broadway;1929;10888;NULL;NULL
13603;Golden Apples of the Sun;1973;22907;NULL;NULL
13604;Golden Boy;1939;7309;NULL;NULL
13605;Golden Dawn (1930);1930;16708;NULL;NULL
13606;GoldenEye;1995;10064;58000000;352194034
13607;Goldfinger;1964;6399;3000000;124900000
13608;Goldie;1931;17745;NULL;NULL
13609;Gone Baby Gone;2007;7498;19000000;34209788
13610;Gone Fishin;1997;22923;53000000;NULL
13611;Gone in 60 Seconds;1976;22924;NULL;40000000
13612;Gone In 60 Seconds;2005;22928;90000000;237202299
13613;The Wild Heart;1952;7309;NULL;NULL
13614;Gone with the Pope;2010;9698;NULL;NULL
13615;Gone with the Wind;1940;2152;3850000;400000000
13616;Gonin;1995;22943;NULL;NULL
13617;Gonza the Spearman;1986;14493;NULL;NULL
13618;Good-bye My Lady The Boy and the Laughing Dog;1956;3226;NULL;NULL
13619;Good-Time Girl;1948;14692;NULL;NULL
13620;Good Boy!;2003;22961;17000000;37566230
13621;Good Burger;1997;12737;9000000;NULL
13622;Good Hair;2009;22973;NULL;4028558
13623;Good Luck Chuck;2007;22979;25000000;NULL
13624;Good Morning Boys;1937;7734;NULL;NULL
13625;Good Morning Vietnam;1987;6340;13000000;NULL
13626;Good News;1947;10384;NULL;NULL
13627;Good Night and Good Luck.;2005;9141;7500000;54641191
13628;Good Riddance;1981;23002;NULL;NULL
13629;Good Times;1967;11096;NULL;NULL
13630;Good to Go;1986;23017;NULL;NULL
13631;Good Will Hunting;1997;19046;10000000;225933435
13632;Goodbye Columbus;1969;23021;NULL;NULL
13633;Goodbye Mr. Chips;1939;1825;1051000;3252000
13634;Goodbye Mr. Chips;1969;11591;NULL;NULL
13635;Tot Ziens!;1995;23031;NULL;NULL
13636;Goodbye Again;1961;6497;NULL;NULL
13637;Goodbye America;1997;23044;0;NULL
13638;Goodbye Lover;1999;13236;20000000;NULL
13639;Goodfellas;1990;2898;25000000;46836394
13640;Goodnight Vienna;1932;10469;NULL;NULL
13641;Gorath;1962;5479;NULL;NULL
13642;Gordon of Ghost City;1933;4416;NULL;NULL
13643;Gordy;1995;23073;NULL;NULL
13644;Gorgo;1961;23076;NULL;NULL
13645;Gorillas in the Mist: The Story of Dian Fossey;1988;4645;12000000;61149479
13646;Gorky Park;1983;4645;NULL;NULL
13647;Gosford Park;2002;954;19800000;87754044
13648;Gossip;2000;23098;14000000;12591270
13649;Gotham;1988;23100;NULL;NULL
13650;Gothika;2003;3076;40000000;141591324
13651;Goyokin;1969;23105;NULL;NULL
13652;Grace;2009;23111;NULL;NULL
13653;Gracie;2007;23098;9000000;3826568
13654;Graffiti Bridge;1990;23126;6000000;4562778
13655;Grand Canary;1934;18711;NULL;NULL
13656;Grand Hotel;1932;65;700000;NULL
13657;Grand Illusion;1937;11524;NULL;NULL
13658;Grand Prix;1966;1080;NULL;NULL
13659;Grand Theft Parsons;2004;18294;NULL;NULL
13660;Grandmas Boy;1922;3064;NULL;NULL
13661;Grandmas Boy;2006;23148;5500000;6088249
13662;Grandmas Reading Glass;1900;7698;NULL;NULL
13663;Grave of the Fireflies;1988;23154;NULL;NULL
13664;Gray Lady Down;1978;22736;NULL;NULL
13665;Grease;1978;10272;6000000;394589888
13666;Grease 2;1982;23170;19200000;15171476
13667;Great;1975;23176;NULL;NULL
13668;Great Balls of Fire!;1989;11785;NULL;NULL
13669;Great Directors;2010;23184;NULL;17921
13670;Great Expectations;1917;23185;NULL;NULL
13671;Great Expectations;1946;2848;NULL;NULL
13672;Great Expectations;1998;2437;NULL;55494066
13673;Greed;1924;5791;NULL;NULL
13674;Greedy;1994;15189;23000000;13137484
13675;Green Card;1991;17227;NULL;NULL
13676;Green Dolphin Street;1947;19972;NULL;NULL
13677;Green Fields;1937;23201;NULL;NULL
13678;Green Fish;1997;23206;NULL;NULL
13679;Green Grass of Wyoming;1948;16835;NULL;NULL
13680;Green Hell;1940;11859;NULL;NULL
13681;Green Lantern;2011;10064;200000000;219851172
13682;Green Zone;2010;23223;100000000;94882549
13683;Greenberg;2010;23230;NULL;6153967
13684;Greenfingers;2001;23235;5000000;NULL
13685;Gregorys Girl;1982;9682;NULL;25786112
13686;Gregorys Two Girls;1999;9682;NULL;NULL
13687;Gremlins;1984;5897;11000000;153083102
13688;Gremlins 2: The New Batch;1990;5897;50000000;NULL
13689;Grey Gardens;1976;23255;NULL;NULL
13690;Greystoke: The Legend of Tarzan Lord of the Apes;1984;14211;NULL;NULL
13691;Gridiron Gang;2006;19732;30000000;41480851
13692;Gridlockd;1997;12080;5000000;5571205
13693;Grind;2003;23265;NULL;NULL
13694;Grindhouse;2007;23276;53000000;25422088
13695;Grizzly;1976;3814;NULL;39000000
13696;Groom Lake;2002;4820;NULL;NULL
13697;Grosse Pointe Blank;1997;22296;NULL;28084357
13698;Ground Zero;1987;23287;7000000;NULL
13699;Groundhog Day;1993;4788;14600000;70906973
13700;Guadalcanal Diary;1943;23293;NULL;NULL
13701;Guarding Tess;1994;10800;20000000;27058304
13702;Guddi;1971;3843;NULL;NULL
13703;Guess Whos Coming to Dinner;1967;23306;NULL;56666667
13704;Guess Who;2005;8953;NULL;101866030
13705;Guest Wife;1945;1825;NULL;NULL
13706;Guide;1965;23323;NULL;NULL
13707;Guilty as Sin;1993;261;NULL;22886222
13708;Guilty by Suspicion;1991;7816;NULL;NULL
13709;Guinevere;1999;23332;NULL;NULL
13710;Gullivers Travels;1939;23333;NULL;NULL
13711;Gullivers Travels;2010;23339;112000000;NULL
13712;Gumshoe;1971;1526;NULL;NULL
13713;Gun Crazy;1950;2351;NULL;NULL
13714;Gun Fury;1953;2398;NULL;NULL
13715;Gun Shy;2000;23347;10000000;NULL
13716;Gun the Man Down;1956;8863;NULL;NULL
13717;Gunfighters of the Northwest;1954;4399;NULL;NULL
13718;Gung Ho;1986;1396;18000000;36611610
13719;Gunga Din;1939;1791;2000000;NULL
13720;Gunga Jumna;1961;23356;35000000;NULL
13721;Gunmen;1994;8474;NULL;NULL
13722;Guns at Batasi;1964;17358;NULL;NULL
13723;Gus;1976;20909;NULL;NULL
13724;Guy and Madeline on a Park Bench;2010;23367;NULL;NULL
13725;Guys and Dolls;1955;1169;NULL;NULL
13726;Gymkata;1985;10515;8500000;5730596
13727;Gypsy;1962;7121;NULL;NULL
13728;HÃ¤xan;1922;23374;2000000;NULL
13729;HÃ´tel du Paradis;1986;23400;NULL;NULL
13730;H-8;1958;23412;NULL;NULL
13731;Hacks;1997;23430;NULL;NULL
13732;Hail Mary;1985;2561;NULL;NULL
13733;Hail the Conquering Hero;1944;23436;NULL;NULL
13734;Hail the Woman;1921;23440;NULL;NULL
13735;Hair;1979;5856;11000000;15284643
13736;Hairspray;1988;9414;2000000;8271108
13737;Hairspray;2007;3587;75000000;202548575
13738;Half Baked;1998;10374;NULL;NULL
13739;Half Moon Street;1986;23479;NULL;NULL
13740;Half Past Dead;2002;16840;NULL;NULL
13741;Half Ticket;1962;2;NULL;NULL
13742;Hall Pass;2011;23491;36000000;83160734
13743;Hallelujah Im a Bum;1933;3582;NULL;NULL
13744;Halloween: Resurrection;2002;5941;13000000;37664855
13745;Halloween: The Curse of Michael Myers;1995;23509;5000000;15116634
13746;Halloween;1978;7780;325000;NULL
13747;Halloween;2007;4789;15000000;80249467
13748;Halloween 4: The Return of Michael Myers;1988;6442;5000000;17768757
13749;Halloween 5: The Revenge of Michael Myers;1989;23526;5000000;11642254
13750;Halloween H20: Twenty Years Later;1998;10176;NULL;55041738
13751;Halloween II;1981;5941;NULL;25533818
13752;Halloween II;2009;4789;15000000;39318589
13753;Halloween III: Season of the Witch;1982;21920;2500000;14400000
13754;Hamam;1997;20223;NULL;NULL
13755;Hamburger Hill;1987;2687;NULL;NULL
13756;Hamlet;1948;1054;500000;NULL
13757;Hamlet;1964;9707;NULL;NULL
13758;Hamlet;1991;12190;NULL;20710451
13759;Hamlet;1996;2691;18000000;4708156
13760;Hamlet 2;2008;8612;9000000;4925288
13761;Hamraaz;1967;23558;NULL;NULL
13762;Hancock;2008;2583;150000000;624386746
13763;Hands Across the Table;1935;7471;NULL;NULL
13764;Hands Over the City;1964;13336;NULL;NULL
13765;Hang Em High;1968;9824;1600000;NULL
13766;Hangar 18;1980;23570;NULL;NULL
13767;Hanging Up;2000;7006;60000000;NULL
13768;Hangmans House;1928;856;NULL;NULL
13769;Hangmans Knot;1952;23580;NULL;NULL
13770;Hangmen Also Die!;1943;10062;NULL;NULL
13771;Hangover Square;1945;23584;NULL;NULL
13772;Hanky Panky;1982;2855;NULL;NULL
13773;Hannas War;1988;17310;NULL;NULL
13774;Hanna;2011;7926;30000000;63782078
13775;Hannah and Her Sisters;1986;2643;NULL;59000000
13776;Hannah Montana: The Movie;2009;22087;35000000;155545279
13777;Hannah Montana & Miley Cyrus Best of Both Worlds C;2008;23603;7000000;70642036
13778;Hannibal;2001;351;87000000;351692268
13779;Hannibal Rising;2007;22594;50000000;82169884
13780;Hannie Caulder;1971;23618;NULL;NULL
13781;Hanover Street;1979;584;NULL;NULL
13782;Hans Christian Andersen;1952;1970;NULL;NULL
13783;Hansel and Gretel: An Opera Fantasy;1954;23625;NULL;NULL
13784;Hanussen;1988;15465;NULL;NULL
13785;Happily Ever After;1993;23641;NULL;NULL
13786;Happily NEver After;2007;23645;47000000;NULL
13787;Happiness;1966;2204;NULL;NULL
13788;Happiness;1998;23656;NULL;2807390
13789;Happy Anniversary;1959;7972;NULL;NULL
13790;Happy Birthday;1998;23663;NULL;NULL
13791;Happy Birthday to Me;1981;219;NULL;NULL
13792;Happy Feet;2006;6566;100000000;384335608
13793;Happy Feet Two;2011;6566;135000000;NULL
13794;Happy Gilmore;1996;10017;10000000;41205099
13795;Happy Land;1943;2571;NULL;NULL
13796;Happy Times;2002;16479;NULL;NULL
13797;Haqeeqat;1964;3738;NULL;NULL
13798;Harakiri;1962;3178;NULL;NULL
13799;Hard Boiled;1992;1425;NULL;NULL
13800;Hard Eight;1997;11356;NULL;222559
13801;Hard Rain;1998;23705;70000000;NULL
13802;Hard Target;1993;1425;19500000;74189677
13803;Hard Times (also released as The Streetfighter);1975;1037;NULL;NULL
13804;Hard to Handle;1933;7121;NULL;NULL
13805;Hard To Kill;1990;8533;NULL;NULL
13806;Hardball;2001;12737;NULL;44102389
13807;Hardboiled Rose;1929;23718;NULL;NULL
13808;Apenas un delincuente;1949;7224;NULL;NULL
13809;Hardly Working;1981;930;NULL;NULL
13810;Hare Rama Hare Krishna;1971;8232;NULL;NULL
13811;Harlem Nights;1989;1039;NULL;NULL
13812;Harley Davidson and the Marlboro Man;1991;16293;23000000;NULL
13813;Harold & Kumar Escape from Guantanamo Bay;2008;23750;12000000;43493123
13814;Harold & Kumar Go to White Castle;2004;19078;9000000;23936908
13815;Harold and Maude;1971;1295;1200000;NULL
13816;Harper;1966;4849;NULL;NULL
13817;Harriet Craig;1950;4368;NULL;NULL
13818;Harriet the Spy;1996;21489;13000000;NULL
13819;Harry og kammertjeneren;1961;23772;NULL;NULL
13820;Harry and the Hendersons;1987;6699;16000000;NULL
13821;Harry and Tonto;1974;748;980000;NULL
13822;Harry Brown;2009;23791;7300000;10309370
13823;Harry Potter and the Chamber of Secrets;2002;4359;100000000;878979634
13824;Harry Potter and the Deathly Hallows â€“ Part 1;2010;23801;250000000;956399711
13825;Harry Potter and the Deathly Hallows â€“ Part 2;2011;23801;250000000;NULL
13826;Harry Potter and the Goblet of Fire;2005;6320;150000000;896911078
13827;Harry Potter and the Half-Blood Prince;2009;23801;250000000;934416487
13828;Harry Potter and the Order of the Phoenix;2007;23801;150000000;939885929
13829;Harry Potter and the Philosophers Stone;2001;4359;NULL;974755371
13830;Harry Potter and the Prisoner of Azkaban;2004;2437;130000000;796688549
13831;Harsh Times;2006;23803;NULL;NULL
13832;Harts War;2002;20272;70000000;33076815
13833;Harvard Man;2001;10479;NULL;NULL
13834;Harvey;1950;15584;NULL;NULL
13835;Has Anybody Seen My Gal?;1952;3458;NULL;NULL
13836;Hatsukoi Jigokuhen (Nanami The Inferno of First L;1968;23814;NULL;NULL
13837;Hatters Castle;1942;7846;NULL;NULL
13838;Haunted;1995;5014;NULL;NULL
13839;Haunted Harbor;1944;4399;NULL;NULL
13840;Haunted Honeymoon;1986;10820;13000000;8033397
13841;Haunted Spooks;1920;1624;NULL;NULL
13842;Haute Tension;2003;23845;2200000;6291958
13843;Havana;1990;3938;NULL;NULL
13844;Having Wonderful Time;1938;23853;NULL;NULL
13845;Havoc in Heaven;1964;23856;NULL;NULL
13846;Hawaii;1966;2448;NULL;NULL
13847;Hawk of the Wilderness;1938;13159;NULL;NULL
13848;Hawthorne of the U.S.A.;1919;8386;NULL;NULL
13849;Hes Just Not That Into You;2009;23863;40000000;178846899
13850;He Got Game;1998;692;NULL;21567853
13851;He Knows Youre Alone;1980;12948;NULL;NULL
13852;He Ran All the Way;1951;15029;NULL;NULL
13853;He Walked by Night;1948;1361;NULL;NULL
13854;He Who Gets Slapped;1924;2547;NULL;NULL
13855;He Who Must Die;1957;12279;NULL;NULL
13856;Head;1968;10695;NULL;NULL
13857;Head of State;2003;1386;35000000;NULL
13858;Headin South;1918;355;NULL;NULL
13859;Heart o the Hills;1919;9778;NULL;NULL
13860;Heart of Dixie;1989;5667;NULL;NULL
13861;Heart of Glass;1976;4695;NULL;NULL
13862;Heartbeeps;1981;12799;NULL;NULL
13863;Heartbreak Hotel;1988;4359;NULL;NULL
13864;Heartbreak Ridge;1986;1987;15000000;42724017
13865;Heartbreakers;1984;17252;NULL;NULL
13866;Heartbreakers;2001;23934;35000000;57756408
13867;Heartburn;1986;10392;NULL;NULL
13868;Heartland;1979;15988;NULL;NULL
13869;Hearts Divided;1936;1961;NULL;NULL
13870;Hearts in Atlantis;2001;23946;31000000;30919415
13871;Hearts In Dixie;1929;23948;NULL;NULL
13872;Hearts of the West;1975;23949;NULL;NULL
13873;Hearts of the World;1918;3486;NULL;NULL
13874;Heat;1986;20463;NULL;NULL
13875;Heat;1995;15387;NULL;NULL
13876;Heat and Dust;1983;3035;NULL;1741435
13877;Heathcliff: The Movie;1986;23964;5000;2610686
13878;Heathers;1989;987;2000000;1108462
13879;Heatwave;1982;8546;NULL;NULL
13880;Heavens Burning;1998;23976;NULL;NULL
13881;Heavens Gate;1980;17700;NULL;3484331
13882;Heavens Prisoners;1996;19732;25000000;5009305
13883;Heaven & Earth;1993;4932;33000000;5864949
13884;Ten to Chi to;1990;23987;NULL;NULL
13885;Heaven Can Wait;1943;3052;NULL;NULL
13886;Heaven Can Wait;1978;4;NULL;81640278
13887;Heaven Knows Mr. Allison;1957;4094;NULL;NULL
13888;Heaven or Vegas;1999;24002;NULL;NULL
13889;Heaven with a Barbed Wire Fence;1939;2465;NULL;NULL
13890;Heavenly Creatures;1995;8669;NULL;NULL
13891;Heavens Above!;1963;11976;NULL;NULL
13892;Heavy Metal;1981;24028;9300000;20117636
13893;Heavy Traffic;1973;6089;950000;NULL
13894;Hedda;1975;24038;NULL;NULL
13895;Hedwig and the Angry Inch;2001;8836;6000000;3644200
13896;Heidis Song;1982;3874;NULL;NULL
13897;Heidi;1937;355;NULL;NULL
13898;Heist;2001;24056;39000000;28510652
13899;Held Up;2000;12995;NULL;NULL
13900;Helens Babies;1924;18111;NULL;NULL
13901;Hells Angels;1930;24064;3950000;8000000
13902;Hells Heroes;1930;9783;NULL;NULL
13903;Hells Hinges;1916;24068;NULL;NULL
13904;Hell Divers;1932;24075;NULL;NULL
13905;Hell Drivers;1957;17177;NULL;NULL
13906;Hell in the Pacific;1968;10096;NULL;NULL
13907;Hell Night;1981;24084;NULL;NULL
13908;Hellbound: Hellraiser II;1988;24089;NULL;12090735
13909;Hellboy;2004;10771;NULL;NULL
13910;Hellboy II: The Golden Army;2008;10771;85000000;160388063
13911;Heller in Pink Tights;1960;1443;NULL;NULL
13912;Hellfighters;1968;8863;NULL;NULL
13913;Hello Dolly!;1969;2124;25000000;59200000
13914;Hello Frisco Hello;1943;14268;NULL;NULL
13915;Hello Again;1987;8269;NULL;20419446
13916;Hello Down There;1969;8425;NULL;NULL
13917;Hellraiser;1987;24121;NULL;14564027
13918;Hellzapoppin;1941;24125;NULL;NULL
13919;Help!;1965;2040;NULL;NULL
13920;Henry: Portrait of a Serial Killer;1990;24134;110000;609939
13921;Henry & June;1990;24136;NULL;23472449
13922;Henry V;1944;1054;475000;NULL
13923;Henry V;1989;2691;NULL;NULL
13924;Her Big Story;1913;355;NULL;NULL
13925;Her Crowning Glory;1911;24164;NULL;NULL
13926;Her Gallant Knights;1913;2;NULL;NULL
13927;Her Night of Romance;1924;9778;NULL;NULL
13928;Her Right to Live;1917;24173;NULL;NULL
13929;Her Wild Oat;1927;24179;NULL;NULL
13930;Herbie: Fully Loaded;2005;24181;50000000;144133816
13931;Herbie Goes Bananas;1980;20909;NULL;NULL
13932;Hercules;1983;24197;NULL;NULL
13933;Hercules;1997;4890;85000000;252712101
13934;Hercules in New York;1969;24209;NULL;NULL
13935;HÃ¤r har du ditt liv;1966;24212;NULL;NULL
13936;Here and There;2009;24214;300000;18000
13937;Here Come the Littles;2010;24222;NULL;6565359
13938;Here Comes Mr. Jordan;1941;9494;NULL;NULL
13939;Here Comes the Groom;1951;2192;NULL;NULL
13940;Here Comes the Navy;1934;1004;NULL;NULL
13941;Here Is My Heart;1934;24232;NULL;NULL
13942;Here Is the Point;1940;24233;NULL;NULL
13943;Here on Earth;2000;24241;15000000;NULL
13944;Hereafter;2010;1987;50000000;105197635
13945;Herman U.S.A.;2001;24250;NULL;NULL
13946;Hero;1992;1526;42000000;66500000
13947;Hero;2002;16479;31000000;177394432
13948;Hero at Large;1980;5667;NULL;15934737
13949;Herods Law;1999;24257;NULL;NULL
13950;Heroes for Sale;1933;9249;NULL;NULL
13951;Heroes of the Flames;1931;19256;NULL;NULL
13952;Heroes of the West;1932;4416;NULL;NULL
13953;Heroes Two;1974;1222;NULL;NULL
13954;Hester Street;1975;16332;NULL;NULL
13955;Hexed;1993;24270;700000;2786807
13956;Hey Arnold!: The Movie;2002;24274;3;NULL
13957;Hey Babe!;1980;24278;NULL;NULL
13958;Hey Good Lookin;1982;6089;1500000;NULL
13959;Hi De Ho;1947;24284;NULL;NULL
13960;The Hi-Line;2000;24286;NULL;NULL
13961;Hiawatha;1952;13969;NULL;NULL
13962;Hibiscus Town;1986;24297;NULL;NULL
13963;Hickey & Boggs;1972;11207;NULL;NULL
13964;Hidden Agenda;1990;24302;NULL;NULL
13965;Hide and Seek;2005;24304;25000000;122650962
